ship_name,file_path_1,date_seg_1,file_path_2,date_seg_2
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg163.npz,20171127_163,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg184.npz,20171227_184
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg164.npz,20171127_164,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg152.npz,20171229_152
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg165.npz,20171127_165,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg016.npz,20171229_16
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg166.npz,20171127_166,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg128.npz,20171217_128
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg167.npz,20171127_167,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg067.npz,20171217_67
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg169.npz,20171127_169,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg038.npz,20171128_38
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg170.npz,20171127_170,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg074.npz,20171227_74
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg172.npz,20171127_172,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg060.npz,20171128_60
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg173.npz,20171127_173,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg099.npz,20171229_99
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg175.npz,20171127_175,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg071.npz,20171229_71
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg176.npz,20171127_176,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg090.npz,20171128_90
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg178.npz,20171127_178,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg026.npz,20171227_26
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg179.npz,20171127_179,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg165.npz,20171128_165
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg180.npz,20171127_180,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg032.npz,20171217_32
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg181.npz,20171127_181,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg059.npz,20171217_59
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg183.npz,20171127_183,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg187.npz,20171227_187
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg184.npz,20171127_184,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg125.npz,20171128_125
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg185.npz,20171127_185,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg047.npz,20171217_47
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg186.npz,20171127_186,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg127.npz,20171229_127
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg187.npz,20171127_187,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg176.npz,20171227_176
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg189.npz,20171127_189,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg005.npz,20171229_5
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg190.npz,20171127_190,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg018.npz,20171128_18
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg191.npz,20171127_191,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg070.npz,20171229_70
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg193.npz,20171127_193,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg132.npz,20171227_132
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg195.npz,20171127_195,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg106.npz,20171229_106
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg197.npz,20171127_197,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg099.npz,20171217_99
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg199.npz,20171127_199,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg015.npz,20171227_15
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg200.npz,20171127_200,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg148.npz,20171229_148
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg201.npz,20171127_201,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg135.npz,20171227_135
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg202.npz,20171127_202,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg051.npz,20171217_51
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg203.npz,20171127_203,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg005.npz,20171227_5
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg204.npz,20171127_204,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg125.npz,20171229_125
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg205.npz,20171127_205,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg034.npz,20171229_34
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg206.npz,20171127_206,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg114.npz,20171229_114
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg208.npz,20171127_208,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg086.npz,20171217_86
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg209.npz,20171127_209,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg035.npz,20171128_35
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg211.npz,20171127_211,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg061.npz,20171227_61
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg212.npz,20171127_212,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg011.npz,20171128_11
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg214.npz,20171127_214,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg028.npz,20171128_28
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg216.npz,20171127_216,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg047.npz,20171227_47
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg217.npz,20171127_217,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg097.npz,20171128_97
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg219.npz,20171127_219,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg129.npz,20171217_129
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg220.npz,20171127_220,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg203.npz,20171227_203
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg223.npz,20171127_223,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg041.npz,20171227_41
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg224.npz,20171127_224,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg162.npz,20171217_162
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg225.npz,20171127_225,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg168.npz,20171217_168
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg227.npz,20171127_227,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg083.npz,20171217_83
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg228.npz,20171127_228,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg100.npz,20171217_100
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg229.npz,20171127_229,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg120.npz,20171217_120
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg230.npz,20171127_230,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg058.npz,20171227_58
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg232.npz,20171127_232,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg137.npz,20171227_137
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg235.npz,20171127_235,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg095.npz,20171217_95
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg237.npz,20171127_237,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg138.npz,20171128_138
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg238.npz,20171127_238,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg201.npz,20171227_201
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg239.npz,20171127_239,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg162.npz,20171128_162
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg240.npz,20171127_240,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg098.npz,20171217_98
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg241.npz,20171127_241,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg133.npz,20171227_133
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg242.npz,20171127_242,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg079.npz,20171128_79
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg244.npz,20171127_244,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg159.npz,20171227_159
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg245.npz,20171127_245,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg084.npz,20171229_84
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg247.npz,20171127_247,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg169.npz,20171217_169
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg248.npz,20171127_248,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg102.npz,20171128_102
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg249.npz,20171127_249,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg130.npz,20171227_130
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg250.npz,20171127_250,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg148.npz,20171128_148
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg251.npz,20171127_251,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg179.npz,20171217_179
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg252.npz,20171127_252,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg121.npz,20171227_121
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg256.npz,20171127_256,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg164.npz,20171227_164
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg257.npz,20171127_257,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg013.npz,20171128_13
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg258.npz,20171127_258,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg051.npz,20171229_51
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg259.npz,20171127_259,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg109.npz,20171128_109
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg263.npz,20171127_263,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg021.npz,20171128_21
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg264.npz,20171127_264,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg039.npz,20171229_39
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg265.npz,20171127_265,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg069.npz,20171128_69
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg266.npz,20171127_266,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg060.npz,20171229_60
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg267.npz,20171127_267,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg021.npz,20171229_21
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg269.npz,20171127_269,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg078.npz,20171217_78
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg270.npz,20171127_270,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg126.npz,20171128_126
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg272.npz,20171127_272,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg141.npz,20171217_141
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg273.npz,20171127_273,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg015.npz,20171217_15
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg274.npz,20171127_274,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg079.npz,20171227_79
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg275.npz,20171127_275,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg194.npz,20171227_194
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg276.npz,20171127_276,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg161.npz,20171128_161
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg277.npz,20171127_277,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg028.npz,20171217_28
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg279.npz,20171127_279,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg011.npz,20171227_11
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg281.npz,20171127_281,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg139.npz,20171229_139
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg282.npz,20171127_282,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg213.npz,20171227_213
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg283.npz,20171127_283,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg117.npz,20171227_117
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg284.npz,20171127_284,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg079.npz,20171229_79
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg285.npz,20171127_285,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg101.npz,20171229_101
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg287.npz,20171127_287,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg102.npz,20171227_102
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg288.npz,20171127_288,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg101.npz,20171128_101
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg289.npz,20171127_289,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg210.npz,20171227_210
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg290.npz,20171127_290,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg001.npz,20171217_1
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg291.npz,20171127_291,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg042.npz,20171227_42
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg292.npz,20171127_292,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg098.npz,20171227_98
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg293.npz,20171127_293,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg121.npz,20171229_121
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg294.npz,20171127_294,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg095.npz,20171128_95
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg295.npz,20171127_295,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg080.npz,20171217_80
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg296.npz,20171127_296,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg146.npz,20171128_146
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg300.npz,20171127_300,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg026.npz,20171128_26
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg301.npz,20171127_301,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg017.npz,20171229_17
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg303.npz,20171127_303,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg095.npz,20171227_95
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg304.npz,20171127_304,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg116.npz,20171217_116
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg306.npz,20171127_306,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg183.npz,20171227_183
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg307.npz,20171127_307,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg091.npz,20171229_91
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg308.npz,20171127_308,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg158.npz,20171229_158
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg309.npz,20171127_309,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg160.npz,20171128_160
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg311.npz,20171127_311,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg103.npz,20171227_103
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg312.npz,20171127_312,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg063.npz,20171227_63
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg315.npz,20171127_315,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg197.npz,20171227_197
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg316.npz,20171127_316,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg008.npz,20171229_8
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg317.npz,20171127_317,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg209.npz,20171227_209
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg318.npz,20171127_318,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg127.npz,20171217_127
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg320.npz,20171127_320,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg158.npz,20171128_158
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg321.npz,20171127_321,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg002.npz,20171217_2
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg322.npz,20171127_322,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg010.npz,20171128_10
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg323.npz,20171127_323,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg027.npz,20171229_27
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg324.npz,20171127_324,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg040.npz,20171229_40
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg325.npz,20171127_325,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg105.npz,20171217_105
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg327.npz,20171127_327,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg055.npz,20171128_55
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg328.npz,20171127_328,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg195.npz,20171227_195
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg329.npz,20171127_329,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg008.npz,20171217_8
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg331.npz,20171127_331,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg007.npz,20171229_7
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg332.npz,20171127_332,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg059.npz,20171229_59
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg333.npz,20171127_333,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg075.npz,20171128_75
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg335.npz,20171127_335,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg065.npz,20171128_65
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg336.npz,20171127_336,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg129.npz,20171128_129
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg339.npz,20171127_339,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg168.npz,20171229_168
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg340.npz,20171127_340,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg113.npz,20171229_113
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg341.npz,20171127_341,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg149.npz,20171229_149
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg342.npz,20171127_342,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg088.npz,20171128_88
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg343.npz,20171127_343,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg183.npz,20171217_183
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg344.npz,20171127_344,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg083.npz,20171229_83
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg345.npz,20171127_345,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg058.npz,20171217_58
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg347.npz,20171127_347,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg009.npz,20171128_9
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg348.npz,20171127_348,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg080.npz,20171229_80
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg350.npz,20171127_350,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg163.npz,20171227_163
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg351.npz,20171127_351,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg077.npz,20171227_77
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg354.npz,20171127_354,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg123.npz,20171229_123
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg357.npz,20171127_357,data\deepship_ps_2_npz\Tug\CALVIN-52-20171217_seg042.npz,20171217_42
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg358.npz,20171127_358,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg144.npz,20171229_144
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg361.npz,20171127_361,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg112.npz,20171229_112
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg365.npz,20171127_365,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg163.npz,20171229_163
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg366.npz,20171127_366,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg004.npz,20171128_4
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg367.npz,20171127_367,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg207.npz,20171227_207
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg368.npz,20171127_368,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg033.npz,20171128_33
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg369.npz,20171127_369,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg175.npz,20171227_175
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg371.npz,20171127_371,data\deepship_ps_2_npz\Tug\CALVIN-52-20171229_seg020.npz,20171229_20
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg372.npz,20171127_372,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg155.npz,20171128_155
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg373.npz,20171127_373,data\deepship_ps_2_npz\Tug\CALVIN-52-20171128_seg077.npz,20171128_77
CALVIN,data\deepship_ps_2_npz\Tug\CALVIN-52-20171127_seg378.npz,20171127_378,data\deepship_ps_2_npz\Tug\CALVIN-52-20171227_seg014.npz,20171227_14
